volume,position,track_name,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
24,14,A Glass Half Full - Edit,Gallago,0.654,0.767,10,-8.858,0,0.0373,0.0403,0.703,0.272,0.365,123.006,audio_features,4Prlcwv68KQHkKFIBX96ca,spotify:track:4Prlcwv68KQHkKFIBX96ca,https://api.spotify.com/v1/tracks/4Prlcwv68KQHkKFIBX96ca,https://api.spotify.com/v1/audio-analysis/4Prlcwv68KQHkKFIBX96ca,290751,4
24,15,Strobe - Lane 8 Remix,deadmau5,0.653,0.67,7,-11.797,1,0.0532,0.13,0.829,0.102,0.481,123.954,audio_features,2ctLNgkXfAsPNE8QXEHhp2,spotify:track:2ctLNgkXfAsPNE8QXEHhp2,https://api.spotify.com/v1/tracks/2ctLNgkXfAsPNE8QXEHhp2,https://api.spotify.com/v1/audio-analysis/2ctLNgkXfAsPNE8QXEHhp2,437419,4
23,1,Feel First Life,Jon Hopkins,0.181,0.0863,1,-21.685,1,0.0374,0.956,0.95,0.0929,0.0337,70.907,audio_features,4esxro8J1rbsalCPb0yrgC,spotify:track:4esxro8J1rbsalCPb0yrgC,https://api.spotify.com/v1/tracks/4esxro8J1rbsalCPb0yrgC,https://api.spotify.com/v1/audio-analysis/4esxro8J1rbsalCPb0yrgC,333400,4
23,2,re:member,Ólafur Arnalds,0.366,0.336,8,-17.407,1,0.0367,0.968,0.934,0.0891,0.0542,140.037,audio_features,6quyqbfWoWG9iXrtYl8yG2,spotify:track:6quyqbfWoWG9iXrtYl8yG2,https://api.spotify.com/v1/tracks/6quyqbfWoWG9iXrtYl8yG2,https://api.spotify.com/v1/audio-analysis/6quyqbfWoWG9iXrtYl8yG2,367185,4
23,3,Envelopes (Chapter VI),Leon Vynehall,0.16,0.335,8,-12.056,1,0.05,0.596,0.774,0.325,0.067,73.728,audio_features,35l3VyKSBnBd538UbkEL0C,spotify:track:35l3VyKSBnBd538UbkEL0C,https://api.spotify.com/v1/tracks/35l3VyKSBnBd538UbkEL0C,https://api.spotify.com/v1/audio-analysis/35l3VyKSBnBd538UbkEL0C,329293,4
23,4,John Cage,Ross from Friends,0.69,0.615,8,-9.753,0,0.0457,0.0306,0.562,0.0744,0.529,107.938,audio_features,5nRVihwOiiu2IT1W1yoIQp,spotify:track:5nRVihwOiiu2IT1W1yoIQp,https://api.spotify.com/v1/tracks/5nRVihwOiiu2IT1W1yoIQp,https://api.spotify.com/v1/audio-analysis/5nRVihwOiiu2IT1W1yoIQp,366573,4
23,5,Pick Up,DJ Koze,0.712,0.601,5,-8.968,1,0.062,1.09e-05,0.802,0.0982,0.513,124.912,audio_features,5YzBL3vkQnp3JbeDRRSbSQ,spotify:track:5YzBL3vkQnp3JbeDRRSbSQ,https://api.spotify.com/v1/tracks/5YzBL3vkQnp3JbeDRRSbSQ,https://api.spotify.com/v1/audio-analysis/5YzBL3vkQnp3JbeDRRSbSQ,398151,4
23,6,Horizon - Poolside Remix,Tycho,0.725,0.621,8,-8.569,1,0.0408,0.0109,0.846,0.116,0.544,112.0,audio_features,1pZLRkzmhVCNMtvsSNq4Bp,spotify:track:1pZLRkzmhVCNMtvsSNq4Bp,https://api.spotify.com/v1/tracks/1pZLRkzmhVCNMtvsSNq4Bp,https://api.spotify.com/v1/audio-analysis/1pZLRkzmhVCNMtvsSNq4Bp,351429,4
23,7,Stir Me Up,Lane 8,0.562,0.555,5,-10.461,1,0.0319,0.461,0.533,0.129,0.118,93.979,audio_features,48MQLGWh3yv7GIHO5bdX5b,spotify:track:48MQLGWh3yv7GIHO5bdX5b,https://api.spotify.com/v1/tracks/48MQLGWh3yv7GIHO5bdX5b,https://api.spotify.com/v1/audio-analysis/48MQLGWh3yv7GIHO5bdX5b,296170,4
23,8,Let Me,Lane 8,0.676,0.691,5,-9.765,0,0.0341,0.0323,0.438,0.128,0.102,120.985,audio_features,6hlmXezpAVTfZqW7shDNUk,spotify:track:6hlmXezpAVTfZqW7shDNUk,https://api.spotify.com/v1/tracks/6hlmXezpAVTfZqW7shDNUk,https://api.spotify.com/v1/audio-analysis/6hlmXezpAVTfZqW7shDNUk,305455,4
23,9,Sun - Edit,Gallago,0.673,0.574,5,-9.329,0,0.0497,0.0866,0.518,0.124,0.206,122.047,audio_features,3NeLoEYVi67TQCiCF0OCg8,spotify:track:3NeLoEYVi67TQCiCF0OCg8,https://api.spotify.com/v1/tracks/3NeLoEYVi67TQCiCF0OCg8,https://api.spotify.com/v1/audio-analysis/3NeLoEYVi67TQCiCF0OCg8,289630,4
23,10,Ollie,Sahar Z,0.784,0.664,9,-8.858,0,0.0432,0.000446,0.87,0.18,0.461,122.009,audio_features,7MjUFwBpCHVLZ4LIUSyBCO,spotify:track:7MjUFwBpCHVLZ4LIUSyBCO,https://api.spotify.com/v1/tracks/7MjUFwBpCHVLZ4LIUSyBCO,https://api.spotify.com/v1/audio-analysis/7MjUFwBpCHVLZ4LIUSyBCO,243935,4
23,11,Irs13 - Ben Böhmer Remix,Wood,0.663,0.415,0,-11.633,1,0.0366,0.116,0.885,0.133,0.167,122.001,audio_features,1MHi91VKtRALu7GIAPhQt1,spotify:track:1MHi91VKtRALu7GIAPhQt1,https://api.spotify.com/v1/tracks/1MHi91VKtRALu7GIAPhQt1,https://api.spotify.com/v1/audio-analysis/1MHi91VKtRALu7GIAPhQt1,506812,4
23,12,Nobody But You,George FitzGerald,0.541,0.712,4,-10.017,0,0.0351,0.321,0.899,0.0962,0.0371,118.017,audio_features,2CrlhJAUBfMc53CYt0v8ev,spotify:track:2CrlhJAUBfMc53CYt0v8ev,https://api.spotify.com/v1/tracks/2CrlhJAUBfMc53CYt0v8ev,https://api.spotify.com/v1/audio-analysis/2CrlhJAUBfMc53CYt0v8ev,291433,4
23,13,Feel,Shelter Point,0.651,0.8,0,-3.255,0,0.0293,0.183,0.000517,0.0786,0.234,124.035,audio_features,4YDhs7HyYS0B2VIffTzfER,spotify:track:4YDhs7HyYS0B2VIffTzfER,https://api.spotify.com/v1/tracks/4YDhs7HyYS0B2VIffTzfER,https://api.spotify.com/v1/audio-analysis/4YDhs7HyYS0B2VIffTzfER,255019,4
23,14,Everything Connected,Jon Hopkins,0.677,0.612,0,-9.949,1,0.0614,0.00542,0.736,0.109,0.103,124.984,audio_features,1BK8dv8ExACz64tvydQp3K,spotify:track:1BK8dv8ExACz64tvydQp3K,https://api.spotify.com/v1/tracks/1BK8dv8ExACz64tvydQp3K,https://api.spotify.com/v1/audio-analysis/1BK8dv8ExACz64tvydQp3K,630240,3
23,15,Stay Close to Me,Andhim,0.756,0.903,6,-10.415,1,0.0552,8.77e-05,0.812,0.311,0.287,119.999,audio_features,2IM43gwthuBhU2aKSsWT4D,spotify:track:2IM43gwthuBhU2aKSsWT4D,https://api.spotify.com/v1/tracks/2IM43gwthuBhU2aKSsWT4D,https://api.spotify.com/v1/audio-analysis/2IM43gwthuBhU2aKSsWT4D,448591,4
21,1,Worriers,Tontario,0.15,0.256,7,-16.414,1,0.0438,0.743,0.92,0.333,0.0319,106.007,audio_features,5dBlH5yZM6Sn4xIkRzTJAx,spotify:track:5dBlH5yZM6Sn4xIkRzTJAx,https://api.spotify.com/v1/tracks/5dBlH5yZM6Sn4xIkRzTJAx,https://api.spotify.com/v1/audio-analysis/5dBlH5yZM6Sn4xIkRzTJAx,208000,4
21,2,Hello,Axel Boman,0.755,0.731,2,-10.517,0,0.0412,0.00523,0.854,0.216,0.614,118.002,audio_features,73z0nxgDAKFdbjtOOPzRf8,spotify:track:73z0nxgDAKFdbjtOOPzRf8,https://api.spotify.com/v1/tracks/73z0nxgDAKFdbjtOOPzRf8,https://api.spotify.com/v1/audio-analysis/73z0nxgDAKFdbjtOOPzRf8,519468,4
21,3,Hush,Tourist,0.714,0.565,1,-12.149,1,0.0589,0.767,0.923,0.131,0.282,97.991,audio_features,1gHXm48604ZX8hTtcKEfGG,spotify:track:1gHXm48604ZX8hTtcKEfGG,https://api.spotify.com/v1/tracks/1gHXm48604ZX8hTtcKEfGG,https://api.spotify.com/v1/audio-analysis/1gHXm48604ZX8hTtcKEfGG,200159,4
21,4,Blind - Radio Edit,boerd,0.65,0.451,5,-12.899,0,0.037,0.186,0.827,0.134,0.704,82.739,audio_features,0Zk9YXbgMr1JJ82LTxni1M,spotify:track:0Zk9YXbgMr1JJ82LTxni1M,https://api.spotify.com/v1/tracks/0Zk9YXbgMr1JJ82LTxni1M,https://api.spotify.com/v1/audio-analysis/0Zk9YXbgMr1JJ82LTxni1M,224221,4
21,5,In The Sky,Tell,0.701,0.692,1,-9.459,0,0.0888,0.354,0.669,0.09,0.443,118.027,audio_features,0yVP3ZhNn5aiz7F2HXS26Y,spotify:track:0yVP3ZhNn5aiz7F2HXS26Y,https://api.spotify.com/v1/tracks/0yVP3ZhNn5aiz7F2HXS26Y,https://api.spotify.com/v1/audio-analysis/0yVP3ZhNn5aiz7F2HXS26Y,306072,4
21,6,Shadows,Session Victim,0.793,0.644,9,-12.312,0,0.0457,0.00957,0.37,0.305,0.518,121.019,audio_features,2p8e7OYGUJ9iOm19A5q1pK,spotify:track:2p8e7OYGUJ9iOm19A5q1pK,https://api.spotify.com/v1/tracks/2p8e7OYGUJ9iOm19A5q1pK,https://api.spotify.com/v1/audio-analysis/2p8e7OYGUJ9iOm19A5q1pK,340134,4
21,7,Ivoire (feat. Kio Amachree),Folamour,0.84,0.923,7,-6.951,0,0.0587,0.0125,0.607,0.101,0.922,122.014,audio_features,6BlQZAp3rGiVJbSSjJ6LEJ,spotify:track:6BlQZAp3rGiVJbSSjJ6LEJ,https://api.spotify.com/v1/tracks/6BlQZAp3rGiVJbSSjJ6LEJ,https://api.spotify.com/v1/audio-analysis/6BlQZAp3rGiVJbSSjJ6LEJ,495872,4
21,8,Raw Cuts #3,Motor City Drum Ensemble,0.805,0.855,7,-6.636,1,0.108,0.0475,0.0158,0.0747,0.154,116.967,audio_features,7kcUCIpVBK6w1OwoiiPSpi,spotify:track:7kcUCIpVBK6w1OwoiiPSpi,https://api.spotify.com/v1/tracks/7kcUCIpVBK6w1OwoiiPSpi,https://api.spotify.com/v1/audio-analysis/7kcUCIpVBK6w1OwoiiPSpi,416347,4
21,9,Realtime,Midland,0.86,0.755,4,-9.384,0,0.0779,0.00104,0.724,0.12,0.0813,124.012,audio_features,51wUoLmM1ipqztMne8K6Xz,spotify:track:51wUoLmM1ipqztMne8K6Xz,https://api.spotify.com/v1/tracks/51wUoLmM1ipqztMne8K6Xz,https://api.spotify.com/v1/audio-analysis/51wUoLmM1ipqztMne8K6Xz,359839,4
21,10,Transience,Wayward,0.821,0.467,11,-10.402,0,0.0526,0.297,0.713,0.125,0.385,123.003,audio_features,0tdPBCkB2iIiV0kqvEfYHQ,spotify:track:0tdPBCkB2iIiV0kqvEfYHQ,https://api.spotify.com/v1/tracks/0tdPBCkB2iIiV0kqvEfYHQ,https://api.spotify.com/v1/audio-analysis/0tdPBCkB2iIiV0kqvEfYHQ,340029,4
21,11,U,DJ Seinfeld,0.721,0.838,8,-7.579,1,0.0428,0.0447,0.749,0.0445,0.453,125.999,audio_features,74bg929M5m7OBf6cV0qtCG,spotify:track:74bg929M5m7OBf6cV0qtCG,https://api.spotify.com/v1/tracks/74bg929M5m7OBf6cV0qtCG,https://api.spotify.com/v1/audio-analysis/74bg929M5m7OBf6cV0qtCG,368000,4
21,12,Can't Find It (The House Sound),Matt Karmil,0.844,0.353,6,-18.775,0,0.0737,0.201,0.833,0.0991,0.0618,119.997,audio_features,3r5L1JbOIOlbwOpCt1KOBc,spotify:track:3r5L1JbOIOlbwOpCt1KOBc,https://api.spotify.com/v1/tracks/3r5L1JbOIOlbwOpCt1KOBc,https://api.spotify.com/v1/audio-analysis/3r5L1JbOIOlbwOpCt1KOBc,419776,4
21,13,For All Time,Jody Wisternoff,0.71,0.632,6,-8.157,0,0.0445,0.000192,0.847,0.0803,0.0423,120.014,audio_features,68dXxfraBqpl2JRZbV2uRq,spotify:track:68dXxfraBqpl2JRZbV2uRq,https://api.spotify.com/v1/tracks/68dXxfraBqpl2JRZbV2uRq,https://api.spotify.com/v1/audio-analysis/68dXxfraBqpl2JRZbV2uRq,248087,4
21,14,Woody,Teho,0.764,0.516,2,-10.599,0,0.057,0.00802,0.899,0.139,0.398,123.988,audio_features,6AJXN0R0cEMkTAROVmebCb,spotify:track:6AJXN0R0cEMkTAROVmebCb,https://api.spotify.com/v1/tracks/6AJXN0R0cEMkTAROVmebCb,https://api.spotify.com/v1/audio-analysis/6AJXN0R0cEMkTAROVmebCb,424068,4
21,15,Otic - Extended Mix,Alex Metric,0.632,0.794,0,-7.995,0,0.034,0.000391,0.955,0.0601,0.109,119.968,audio_features,2tegzLrvMm2EkhisGW6Mic,spotify:track:2tegzLrvMm2EkhisGW6Mic,https://api.spotify.com/v1/tracks/2tegzLrvMm2EkhisGW6Mic,https://api.spotify.com/v1/audio-analysis/2tegzLrvMm2EkhisGW6Mic,435655,4
20,1,Beluga’s Song,Jonny Nash,0.429,0.00983,2,-37.724,0,0.0396,0.962,0.846,0.115,0.18,170.784,audio_features,1BHu8dmQWiwoh7p1vgJZKN,spotify:track:1BHu8dmQWiwoh7p1vgJZKN,https://api.spotify.com/v1/tracks/1BHu8dmQWiwoh7p1vgJZKN,https://api.spotify.com/v1/audio-analysis/1BHu8dmQWiwoh7p1vgJZKN,328747,4
20,2,Where Will You Be,Yaw,0.405,0.211,4,-12.976,0,0.045,0.681,3.72e-05,0.62,0.216,109.298,audio_features,1LN8TcQ93eZBZUPSVy5Gwz,spotify:track:1LN8TcQ93eZBZUPSVy5Gwz,https://api.spotify.com/v1/tracks/1LN8TcQ93eZBZUPSVy5Gwz,https://api.spotify.com/v1/audio-analysis/1LN8TcQ93eZBZUPSVy5Gwz,187040,3
20,3,You Wish,Nightmares On Wax,0.774,0.244,9,-9.748,0,0.0299,0.72,0.915,0.379,0.421,103.464,audio_features,2MddqD0MryxIAKS03raHsz,spotify:track:2MddqD0MryxIAKS03raHsz,https://api.spotify.com/v1/tracks/2MddqD0MryxIAKS03raHsz,https://api.spotify.com/v1/audio-analysis/2MddqD0MryxIAKS03raHsz,210467,4
20,4,Don’t You Want My Love,Moodymann,0.735,0.641,6,-11.343,1,0.0959,0.00135,0.89,0.228,0.481,113.402,audio_features,4L60ULqvJpqFReaNwmq8F0,spotify:track:4L60ULqvJpqFReaNwmq8F0,https://api.spotify.com/v1/tracks/4L60ULqvJpqFReaNwmq8F0,https://api.spotify.com/v1/audio-analysis/4L60ULqvJpqFReaNwmq8F0,264360,4
20,5,Destination,The Warriors,0.768,0.939,4,-7.23,0,0.044,0.0352,0.0373,0.0552,0.96,124.339,audio_features,4scgGmqQvlsJsnOOL2tFOL,spotify:track:4scgGmqQvlsJsnOOL2tFOL,https://api.spotify.com/v1/tracks/4scgGmqQvlsJsnOOL2tFOL,https://api.spotify.com/v1/audio-analysis/4scgGmqQvlsJsnOOL2tFOL,399427,4
20,6,Solsidan - Original Mix,HNNY,0.759,0.538,1,-12.646,1,0.0566,0.00514,0.12,0.369,0.619,117.002,audio_features,5nqw4dpNtD36A0RYGkYGxA,spotify:track:5nqw4dpNtD36A0RYGkYGxA,https://api.spotify.com/v1/tracks/5nqw4dpNtD36A0RYGkYGxA,https://api.spotify.com/v1/audio-analysis/5nqw4dpNtD36A0RYGkYGxA,305365,4
20,7,Grind,Les Sins,0.731,0.674,10,-8.281,0,0.0447,0.0501,0.869,0.176,0.765,120.015,audio_features,13LVADAG1jdD42fe5wihFc,spotify:track:13LVADAG1jdD42fe5wihFc,https://api.spotify.com/v1/tracks/13LVADAG1jdD42fe5wihFc,https://api.spotify.com/v1/audio-analysis/13LVADAG1jdD42fe5wihFc,318015,4
20,8,Wichita Falls,Laurence Guy,0.664,0.501,11,-11.956,0,0.0311,0.0743,0.912,0.0835,0.273,117.99,audio_features,2Pdu4oltVZ3KfmJvL70wmb,spotify:track:2Pdu4oltVZ3KfmJvL70wmb,https://api.spotify.com/v1/tracks/2Pdu4oltVZ3KfmJvL70wmb,https://api.spotify.com/v1/audio-analysis/2Pdu4oltVZ3KfmJvL70wmb,390508,4
20,9,Devoted To U,Folamour,0.865,0.686,7,-9.066,0,0.0793,0.0369,0.24,0.0813,0.341,120.508,audio_features,6ERdPHlTmbSsNvSn7XlkzK,spotify:track:6ERdPHlTmbSsNvSn7XlkzK,https://api.spotify.com/v1/tracks/6ERdPHlTmbSsNvSn7XlkzK,https://api.spotify.com/v1/audio-analysis/6ERdPHlTmbSsNvSn7XlkzK,609131,4
20,10,Holding On (feat. Sam Dew),Julio Bashmore,0.577,0.796,2,-5.559,0,0.0798,0.126,3.81e-05,0.168,0.377,119.036,audio_features,4mhlengtgunB43sq9WjQ8o,spotify:track:4mhlengtgunB43sq9WjQ8o,https://api.spotify.com/v1/tracks/4mhlengtgunB43sq9WjQ8o,https://api.spotify.com/v1/audio-analysis/4mhlengtgunB43sq9WjQ8o,282440,4
20,11,Never Forget,Session Victim,0.704,0.787,0,-9.395,1,0.0468,0.202,0.942,0.104,0.617,117.01,audio_features,6vXoU9YnObvGb5hPP6GyeK,spotify:track:6vXoU9YnObvGb5hPP6GyeK,https://api.spotify.com/v1/tracks/6vXoU9YnObvGb5hPP6GyeK,https://api.spotify.com/v1/audio-analysis/6vXoU9YnObvGb5hPP6GyeK,364796,4
20,12,Want You In My Soul - Club Mix,Lovebirds,0.746,0.676,3,-6.293,0,0.0416,0.0595,0.000326,0.067,0.466,121.017,audio_features,4DU9rzgRaYPDrdrWieP5Ko,spotify:track:4DU9rzgRaYPDrdrWieP5Ko,https://api.spotify.com/v1/tracks/4DU9rzgRaYPDrdrWieP5Ko,https://api.spotify.com/v1/audio-analysis/4DU9rzgRaYPDrdrWieP5Ko,497522,4
20,13,Street Life,Purple Disco Machine,0.842,0.525,1,-8.714,0,0.0713,0.000658,0.916,0.0264,0.571,119.994,audio_features,58IFNg4ttwvViDTuO11MDT,spotify:track:58IFNg4ttwvViDTuO11MDT,https://api.spotify.com/v1/tracks/58IFNg4ttwvViDTuO11MDT,https://api.spotify.com/v1/audio-analysis/58IFNg4ttwvViDTuO11MDT,403960,4
20,14,Special - Original Mix,Chesus,0.813,0.473,11,-8.401,0,0.179,0.00627,0.0139,0.0805,0.533,125.001,audio_features,4SkzxyoJk7oCX4uBEPaLma,spotify:track:4SkzxyoJk7oCX4uBEPaLma,https://api.spotify.com/v1/tracks/4SkzxyoJk7oCX4uBEPaLma,https://api.spotify.com/v1/audio-analysis/4SkzxyoJk7oCX4uBEPaLma,428273,4
20,15,Finder (The Path),Ninetoes,0.82,0.729,6,-8.506,0,0.0547,0.00313,0.876,0.0783,0.0802,120.998,audio_features,64L7BSxBzDkZZSWO7YdgPd,spotify:track:64L7BSxBzDkZZSWO7YdgPd,https://api.spotify.com/v1/tracks/64L7BSxBzDkZZSWO7YdgPd,https://api.spotify.com/v1/audio-analysis/64L7BSxBzDkZZSWO7YdgPd,351080,4
19,1,Fundamental Values,Nils Frahm,0.244,0.0364,5,-29.88,0,0.0299,0.994,0.962,0.113,0.297,95.386,audio_features,4V6bwSVivR7LtMcmY5ORei,spotify:track:4V6bwSVivR7LtMcmY5ORei,https://api.spotify.com/v1/tracks/4V6bwSVivR7LtMcmY5ORei,https://api.spotify.com/v1/audio-analysis/4V6bwSVivR7LtMcmY5ORei,230029,3
19,2,Reach You,Harry Jay-Steele,0.655,0.57,2,-11.348,1,0.0463,0.79,0.0017,0.184,0.377,119.93,audio_features,5VIYGFUngL0tTKFlAbXIbg,spotify:track:5VIYGFUngL0tTKFlAbXIbg,https://api.spotify.com/v1/tracks/5VIYGFUngL0tTKFlAbXIbg,https://api.spotify.com/v1/audio-analysis/5VIYGFUngL0tTKFlAbXIbg,273945,4
19,3,Harbour - Original Mix,Soundprank,0.535,0.865,1,-7.366,0,0.0418,0.032,0.734,0.296,0.192,83.994,audio_features,2eJTBg24OcjIQbld3libGX,spotify:track:2eJTBg24OcjIQbld3libGX,https://api.spotify.com/v1/tracks/2eJTBg24OcjIQbld3libGX,https://api.spotify.com/v1/audio-analysis/2eJTBg24OcjIQbld3libGX,308571,4
19,4,Counting Down,Cut Copy,0.586,0.849,1,-5.264,0,0.045,0.41,0.0141,0.0893,0.694,109.999,audio_features,5jFSKXgiXDf2zicwZvxLOM,spotify:track:5jFSKXgiXDf2zicwZvxLOM,https://api.spotify.com/v1/tracks/5jFSKXgiXDf2zicwZvxLOM,https://api.spotify.com/v1/audio-analysis/5jFSKXgiXDf2zicwZvxLOM,230787,4
19,5,Baile,Wayward,0.668,0.949,9,-7.919,0,0.0868,0.00626,0.518,0.164,0.369,117.002,audio_features,69PDpbemLTsnwlRFTmKFW1,spotify:track:69PDpbemLTsnwlRFTmKFW1,https://api.spotify.com/v1/tracks/69PDpbemLTsnwlRFTmKFW1,https://api.spotify.com/v1/audio-analysis/69PDpbemLTsnwlRFTmKFW1,340297,4
19,6,Like A Fool,Crazy P,0.772,0.65,2,-7.449,0,0.0341,0.00474,0.73,0.146,0.196,120.015,audio_features,511InmWye3UrDWkcE4SmT4,spotify:track:511InmWye3UrDWkcE4SmT4,https://api.spotify.com/v1/tracks/511InmWye3UrDWkcE4SmT4,https://api.spotify.com/v1/audio-analysis/511InmWye3UrDWkcE4SmT4,305649,4
19,7,Go Bang,PNAU,0.598,0.893,2,-3.072,1,0.0319,0.0714,0.0159,0.146,0.485,120.972,audio_features,6PKxFkewPt55P5ao5tVS5o,spotify:track:6PKxFkewPt55P5ao5tVS5o,https://api.spotify.com/v1/tracks/6PKxFkewPt55P5ao5tVS5o,https://api.spotify.com/v1/audio-analysis/6PKxFkewPt55P5ao5tVS5o,189093,4
19,8,Tensions,Lindstrøm,0.792,0.737,1,-10.288,0,0.0513,0.0356,0.93,0.0804,0.492,122.977,audio_features,2bS6H7TJvczEfDyOrqbdhe,spotify:track:2bS6H7TJvczEfDyOrqbdhe,https://api.spotify.com/v1/tracks/2bS6H7TJvczEfDyOrqbdhe,https://api.spotify.com/v1/audio-analysis/2bS6H7TJvczEfDyOrqbdhe,388570,4
19,9,Delorean Dynamite,Todd Terje,0.634,0.858,1,-11.661,1,0.0417,0.0125,0.84,0.0984,0.237,123.991,audio_features,43DnalVz4tL1pR1GWCpfCj,spotify:track:43DnalVz4tL1pR1GWCpfCj,https://api.spotify.com/v1/tracks/43DnalVz4tL1pR1GWCpfCj,https://api.spotify.com/v1/audio-analysis/43DnalVz4tL1pR1GWCpfCj,405933,4
19,10,Transience,Wayward,0.821,0.467,11,-10.402,0,0.0526,0.297,0.713,0.125,0.385,123.003,audio_features,0tdPBCkB2iIiV0kqvEfYHQ,spotify:track:0tdPBCkB2iIiV0kqvEfYHQ,https://api.spotify.com/v1/tracks/0tdPBCkB2iIiV0kqvEfYHQ,https://api.spotify.com/v1/audio-analysis/0tdPBCkB2iIiV0kqvEfYHQ,340029,4
19,11,Do It - Icarus Remix,Rae Morris,0.595,0.84,5,-5.817,0,0.0399,0.0188,0.921,0.0602,0.462,122.003,audio_features,1NKGRTNuD95okhHrXH3FNU,spotify:track:1NKGRTNuD95okhHrXH3FNU,https://api.spotify.com/v1/tracks/1NKGRTNuD95okhHrXH3FNU,https://api.spotify.com/v1/audio-analysis/1NKGRTNuD95okhHrXH3FNU,410506,4
19,12,Lullaby Horizon - Ben Böhmer Extended Mix,Way Out West,0.755,0.607,0,-8.473,1,0.0351,0.0976,0.877,0.127,0.158,119.008,audio_features,0frKsr5ann3SLhJBEPqNBP,spotify:track:0frKsr5ann3SLhJBEPqNBP,https://api.spotify.com/v1/tracks/0frKsr5ann3SLhJBEPqNBP,https://api.spotify.com/v1/audio-analysis/0frKsr5ann3SLhJBEPqNBP,391239,4
19,13,After Earth,Ben Böhmer,0.713,0.506,5,-11.252,1,0.0435,0.0288,0.882,0.123,0.185,123.033,audio_features,2b6Qg13iooGb1LnBFwrtcH,spotify:track:2b6Qg13iooGb1LnBFwrtcH,https://api.spotify.com/v1/tracks/2b6Qg13iooGb1LnBFwrtcH,https://api.spotify.com/v1/audio-analysis/2b6Qg13iooGb1LnBFwrtcH,457302,4
19,14,Daya,Lane 8,0.534,0.565,8,-11.759,1,0.061,0.847,0.939,0.119,0.0531,122.974,audio_features,7cpKvwJ8L3M22EICwSDxbA,spotify:track:7cpKvwJ8L3M22EICwSDxbA,https://api.spotify.com/v1/tracks/7cpKvwJ8L3M22EICwSDxbA,https://api.spotify.com/v1/audio-analysis/7cpKvwJ8L3M22EICwSDxbA,378537,4
19,15,Into the Wild,Teho,0.748,0.406,7,-13.741,0,0.04,0.106,0.921,0.0859,0.0515,123.993,audio_features,00VpPJg7gluM0dO4u7K9fZ,spotify:track:00VpPJg7gluM0dO4u7K9fZ,https://api.spotify.com/v1/tracks/00VpPJg7gluM0dO4u7K9fZ,https://api.spotify.com/v1/audio-analysis/00VpPJg7gluM0dO4u7K9fZ,488716,4
18,1,Signal,Superpoze,0.581,0.922,6,-7.226,1,0.0411,0.0309,0.896,0.0589,0.266,106.018,audio_features,67aiLIwBC3UExqqamQZWPB,spotify:track:67aiLIwBC3UExqqamQZWPB,https://api.spotify.com/v1/tracks/67aiLIwBC3UExqqamQZWPB,https://api.spotify.com/v1/audio-analysis/67aiLIwBC3UExqqamQZWPB,495080,3
18,2,Daughter,Four Tet,0.621,0.3,1,-9.135,1,0.056,0.765,0.00598,0.11,0.369,81.098,audio_features,4H4p1B3GrZHnh71vgPtHQW,spotify:track:4H4p1B3GrZHnh71vgPtHQW,https://api.spotify.com/v1/tracks/4H4p1B3GrZHnh71vgPtHQW,https://api.spotify.com/v1/audio-analysis/4H4p1B3GrZHnh71vgPtHQW,295131,4
18,3,Sleepwalking,Tourist,0.556,0.897,10,-7.465,0,0.0361,0.636,0.876,0.102,0.277,106.818,audio_features,3dCUjsShE5IKRORn0KYVJO,spotify:track:3dCUjsShE5IKRORn0KYVJO,https://api.spotify.com/v1/tracks/3dCUjsShE5IKRORn0KYVJO,https://api.spotify.com/v1/audio-analysis/3dCUjsShE5IKRORn0KYVJO,275103,4
18,4,Face to Face,Daphni,0.812,0.491,2,-15.422,1,0.0515,0.00152,0.554,0.0682,0.946,120.044,audio_features,1RIpbO5B8B4GiND7WT40xB,spotify:track:1RIpbO5B8B4GiND7WT40xB,https://api.spotify.com/v1/tracks/1RIpbO5B8B4GiND7WT40xB,https://api.spotify.com/v1/audio-analysis/1RIpbO5B8B4GiND7WT40xB,342672,4
18,5,Hands of Time,Kraak & Smaak,0.698,0.359,8,-11.219,1,0.0329,0.0691,0.101,0.0903,0.0394,115.023,audio_features,4rMIxgdnLmKhvs4OoX6V6o,spotify:track:4rMIxgdnLmKhvs4OoX6V6o,https://api.spotify.com/v1/tracks/4rMIxgdnLmKhvs4OoX6V6o,https://api.spotify.com/v1/audio-analysis/4rMIxgdnLmKhvs4OoX6V6o,344360,4
18,6,Yes Baby Yes,Mo' Horizons,0.683,0.673,2,-9.593,1,0.0365,0.283,0.422,0.152,0.81,172.092,audio_features,2NxIOFFrMxjeiPogqIkno1,spotify:track:2NxIOFFrMxjeiPogqIkno1,https://api.spotify.com/v1/tracks/2NxIOFFrMxjeiPogqIkno1,https://api.spotify.com/v1/audio-analysis/2NxIOFFrMxjeiPogqIkno1,300693,4
